14
612.911	489.406	96.2525	103.64	176.199
656.615	340.853	85.117	161.552	269.15
954.195	461.135	128.302	217.084	278.198
1006.2	87.522	43.0317	116.439	276.4
1008.86	80.7223	54.9394	164.639	276.075
593.126	49.3536	58.766	182.134	266.409
293.087	267.156	68.6128	149.293	261.618
92.946	204.67	59.3748	160.405	256.518
280.931	60.528	13.0833	42.3799	263.356
1238.82	29.1013	23.6395	78.0792	276.229
298.634	300.488	74.048	163.257	262.128
514.436	851.233	23.3197	36.946	299.414
653.471	348.395	75.7233	147.199	266.784
1222.88	120.984	14.1372	42.8753	275.097
