14
411.153	402.403	35.1497	56.4448	270.637
299.792	420.344	37.1704	58.5885	264.903
172.339	387.606	36.6073	54.5011	299.119
89.2453	399.114	45.1344	69.9212	290.813
206.577	168.199	22.4845	29.8763	265.881
126.222	195.154	22.7969	28.9342	256.882
31.5966	87.2695	20.5616	27.8548	260.099
254.368	50.6844	9.08777	12.9238	259.214
409.088	417.466	39.0635	55.4361	273.401
298.025	444.199	38.2918	51.9517	270.528
249.688	51.3105	22.5156	29.866	230.246
206.185	191.991	17.0532	28.7164	266.343
87.6156	401.97	34.4144	60.5294	290.417
78.9799	434.864	59.5693	70.604	291.361
